CODIGO	NOMBRE	DIRECCIO	PROV	CAN	PARR	SOSTENIM	NIVEL
18088	REPUBLICA DE FRANCIA	CDLA.NAVAL NORTE: MZ.4, S.5	9	1	12	5	3
18091	ROSARIO SANCHEZ BRUNO	HUANCAVILCA Y ESMERALDAS   1917	9	1	11	4	3
18092	RUBEN DARIO	FEBRES CORDERO Y LA 12     3501	9	1	04	5	3
18094	SAN AGUSTIN	PEDRO MONCAYO Y L. URDANETA 525	9	1	09	4	3
18095	SAN JOSE LA SALLE	T.MARTINEZ Y BAQUERIZO MORENO 501	9	1	03	4	3
18096	SAN LUIS	CUENCA Y GUERRERO MARTINEZ	9	1	13	4	3
18097	NUEVA JERUSALEN		8	4	01	1	3
18098	SAN FRANCISCO DE ASIS	CARCHI Y SAN MARTIN        2800	9	1	05	4	3
18099	SANTA MARIA GORETTI	G. MARTINEZ Y C.NAJERA     1003	9	1	13	4	3
18100	3 DE JULIO	3 DE JULIO	8	4	01	5	3
18101	SANTA MARIANA DE JESUS	CHIMBORAZO                 1819	9	1	01	4	3
18102	3 DE JULIO	3 DE JULIO	8	4	01	5	3
18103	RAFAEL MARIA ARIZAGA	CHAUCHA	1	1	53	1	3
18104	JOHN F KENNEDY	ESPA A 26-43 Y JUNIN	6	1	03	5	3
18106	SAGRADOS CORAZONES	EL ORO Y AV. QUITO         1219	9	1	14	4	3
18107	CHECA	CHECA	1	1	54	1	3
18108	DR. FERNANDO GUERRERO GUERRERO	AYACUCHO 24-39 Y ESPA A	6	1	03	5	3
18113	LUIS PRADO VITERI	GUAYAQUIL Y J.R. CORONEL	8	1	01	1	3
18114	GALAPAGOS  (N)	AVENIDA DE LOS HEROES	6	1	03	2	3
18115	6 DE MARZO	FCO.DE MARCOS Y PIO MONTUFAR	9	1	01	5	3
18116	CHIQUINTAD	CHIQUINTAD	1	1	55	1	3
18117	SPEEDWRITING	AV. NUEVE DE OCTUBRE       421	9	1	10	5	3
18118	DR.SEGUNDO SALAS MEZA	LUIS TELLO	8	1	04	5	3
18119	LOS SHYRIS	JOSE MASCOTE Y C. BALLEN   1401	9	1	12	5	3
18120	SHUMIRAL		1	6	51	1	3
18122	24 DE JULIO	SUCRE Y ATAHUALPA PERDOMO	8	1	01	5	3
18123	FERNANDO DAQUILEMA	LEOPOLDO FREIRE S/N.	6	1	04	1	3
18124	SIMON BOLIVAR	VENEZUELA Y SEIS DE MARZO  901	9	1	14	5	3
18126	UNIDAD EDUCATIVA SAN VICENTE DE PAUL	ESPEJO 18-52 Y VILLARROEL	6	1	04	4	3
18127	TRECE DE ABRIL	QUISQUIS Y AV. QUITO       606	9	1	09	5	3
18129	TEPEYAC	LA 29 Y ORIENTE	9	1	04	4	3
18130	DR.SEGUNDO SALAS MEZA		8	1	04	1	3
18131	INST. SUP. SHIRY CACHA (INDIGENA)	RIOBAMBA/CACHA/	6	1	51	1	3
18132	URDESA SCHOOL (U.E.)	URDESA: AV.4TA. Y DATILES  409	9	1	12	5	3
18133	FEDERICO GONZALEZ SUAREZ (D)	ARGENTINA S/N.	6	2	01	1	3
18135	GABRIEL ARSENIO ULLAURI	LLACAO	1	1	56	1	3
18138	VEINTICUATRO DE MAYO	"LOT.EL CONDOR ""FLOR DE BASTION"""	9	1	12	5	3
18139	MOLLETURO	MOLLETURO	1	1	57	1	3
18140	ALAUSI	ANENIDA JOSE ANTONIO PONTON S/N.	6	2	01	1	3
18141	25 DE JULIO	JOSE DE ANTEPARA Y PORTETE 3415	9	1	05	5	3
18142	FRAY VICENTE SOLANO	GUAYAQUIL N. 70	6	2	54	4	3
18143	VELASCO IBARRA	BRASIL 2830 Y G.VALENZUELA	9	1	14	5	3
18144	VICENTE LEON	PIO MONTUFAR Y CAP.NAJERA  1130	9	1	02	5	3
18146	NUEVOS HORIZONTES	MANABI Y SANTA ROSA	8	1	01	1	3
18147	VIRGEN DE MONSERRATE	CDLA.9 DE OCT. AV.B.TORRES Y C.11	9	1	14	5	3
18148	4 DE JULIO (D)	ARTURO ORDO EZ 337	6	5	01	1	3
18149	NUEVOS HORIZONTES	MANABI Y SANTA ROSA	8	1	01	1	3
18150	AMERICANO	AV.LIBERTAD 825 Y A. PERDOMO	8	1	01	5	3
18151	LUZ Y LIBERTAD	MANABI-OLMEDO Y COLON	8	1	03	4	3
18153	UNIDAD EDUCATIVA MARIA AUXILIADORA (CHUN	GENERAL CORDOVA 310 Y MANUEL REYES	6	5	01	2	3
18154	CONSEJO PROVINCIAL DE CHIMBORAZO	COMUNIDAD DE GAHUIJON	6	3	52	1	3
18155	NELSON ORTIZ STEFANUTO	SAN JOSE OBRERO Y DELGADILLO	8	1	02	1	3
18156	ALFREDO PEREZ GUERRERO (N)	AUGUSTIN DAVALOS S/N.	6	7	02	1	3
18157	LICEO NAVAL CALM.RAMON CASTRO JIJON	JAIME ROLDOS	8	1	01	5	3
18159	ABDON CALDERON		1	1	57	1	3
18160	JAIME ROLDOS AGUILERA	COLON ENTRE ROCAFUERTE Y J.MONTALVO	8	1	03	5	3
18161	11 DE NOVIEMBRE	CASERIO PULINGUI	6	7	54	1	3
18162	JOSE PERALTA	LA PROPICIA NO.1	8	1	68	1	3
18163	LUZ Y GUIA		1	1	57	1	3
18164	TENIENTE HUGO ORTIZ GARCES	PRINCIPAL	6	7	56	1	3
18165	NULTI	NULTI	1	1	58	1	3
18166	PENIPE	ISIDRO AYORA S/N.	6	9	01	1	3
18167	ADOLFO A. TORRES	OCTAVIO CORDERO PALACIOS	1	1	59	1	3
18168	CESAR VAZQUEZ ASTUDILLO	PACCHA	1	1	60	1	3
18169	CEM DE QUINGEO	QUINGEO	1	1	61	1	3
18170	RICAURTE	RICAURTE	1	1	62	1	3
18171	ZENON VELEZ VITERI		9	19	51	1	3
18173	LUIS VARGAS TORRES	COLON 309 Y EL ORO	8	1	02	1	3
18174	PEDRO CARBO	9 DE ABRIL Y SELVA ALEGRE	2	1	02	1	3
18175	INST. TECN. SUP. 5 DE AGOSTO	PROPICIA	8	1	68	1	3
18176	SAN JOAQUIN	SAN JOAQUIN	1	1	63	1	3
18177	UNESCO	CALDERON, 6 DE DICIEMBRE 7MA AV.	8	1	02	5	3
18178	GABRIEL GARCIA MORENO	EL INGENIO	11	6	55	2	3
18180	LA INMACULADA	COLON ENTRE MEXICO Y EL ORO	8	1	02	4	3
18182	9 DE OCTUBRE	AV.LIBERTAD,ESPEJO Y JUAN MONTALVO	8	1	03	5	3
18184	LUIS ALFONSO CRESPO CH. MONS.	AMALUZA	11	6	01	2	3
18186	JULIO ERNESTO CELI ROMAN	JIMBURA	11	6	52	2	3
18187	CEM DE SANTA ANA	SANTA ANA	1	1	64	1	3
18188	TOMAS F. RUEDA CHAUX	COLON Y EL ORO	8	1	02	5	3
18190	ECUADOR	LA NARANJA	11	6	54	1	3
18191	WALTER QUIÑONEZ SEVILLA	GUAYAQUIL Y RAMON CHIRIBOGA	8	1	01	1	3
18192	JAVERIANO	SAYAUSI	1	1	65	1	3
18193	TEC. AGROP. GONZANAMA (NOCTURNO)	GONZANAMA	11	7	01	1	3
18194	ALEJANDRO MAGNO	MAPASIN.OESTE:AV.6TA.Y CALLE 3RA.	9	1	12	5	3
18196	TEC. AGROP. GONZANAMA (MATUTINO)	GONZANAMA	11	7	01	1	3
18198	MARGARITA CORTEZ	PEDRO V. MALDONADO	8	1	02	1	3
18199	SAN FELIPE	CHANGAIMINA	11	7	51	2	3
18200	TEC. AGROP. CHAGUARPAMBA	CHAGUARPAMABA	11	5	01	1	3
18202	SAN JUDAS TADEO	C.ALBORADA III ETAPA:AV.ALAMEDA A	9	1	12	5	3
18203	TEC. AGRIC. 13 DE NOVIEMBRE	SABANILLA	11	4	56	1	3
18204	FAUSTO MOLINA	TARQUI	1	1	68	1	3
18205	MARGARITA CORTEZ	PEDRO V. MALDONADO Y DELGADILLO	8	1	02	1	3
18206	MAXIMILIANO RODRIGUEZ TNTE.	POZUL	11	4	55	1	3
18207	TURI	TURI	1	1	69	1	3
18208	GUILLERMO MENSI	EL VALLE	1	1	70	1	3
18209	NAC. PINDAL	PINDAL	11	14	01	1	3
18211	RAMON RIOFRIO BUSTAMANTE	CHAQUINAL	11	14	51	1	3
18212	VICENTE ANDA AGUIRRE	QUITO 607 Y 6 DE DICIEMBRE	8	1	02	5	3
18213	VICTORIA DEL PORTETE	LA VICTORIA DEL PORTETE	1	1	71	1	3
18214	JOSE PICOITA PROCER	CRUZPAMBA	11	4	51	1	3
18215	DR.RICARDO PAREDES ROMERO	TERCER PISO	8	1	04	1	3
18217	SANTA TERESITA	CELICA	11	4	01	2	3
18218	TEC. AGROP. 12 DE DICIEMBRE (MATUTINA)	CELICA	11	4	01	1	3
18219	CORAZON DE MARIA	HONORATO VAZQUEZ 3-35	1	1	04	4	3
18220	NUEVO ECUADOR	LUIS TELLO Y CALLE H.	8	1	04	2	3
18221	TEC. AGROP. 12 DE DICIEMBRE (NOCTURNO)	CELICA	11	4	01	1	3
18222	LAS PALMAS	OLMEDO Y ROCAFUERTE	8	1	03	5	3
18223	ROSA DE JESUS CORDERO	SUCRE 6-23	1	1	04	4	3
18224	NAC. 8 DE DICIEMBRE	SAN PEDRO DE LA BENDITA	11	3	53	1	3
18225	ESTRELLA DEL MAR	CARR. VIA ATACAMES	8	6	01	2	3
18226	MARIA AUXILIADORA	BOLIVAR 4-03	1	1	04	4	3
18227	NUESTRA SEÑORA DEL ROSARIO	EUGENIO ESPEJO Y 9 DE OCTUBRE	11	3	01	2	3
18228	NAC. CATAMAYO  NOCTURNO	18 AGOST/OLMEDO/EUG.ESPEJO 04-55	11	3	01	1	3
18229	SANTA MARIANA DE JESUS	BENIGNO MALO  11-85	1	1	06	4	3
18230	RAUL DELGADO GARAY	SUCRE Y 10 DE AGOSTO	8	1	03	1	3
18231	SAN LUIS BELTRAN	MARISCAL LAMAR 10-57	1	1	06	4	3
18232	EMILIANO ORTEGA ESPINOZA	EUGENIO ESPEJO Y 18 DE AGOSTO	11	3	01	1	3
18233	SAGRADOS CORAZONES	AV. 3 DE NOVIEMBRE S/N	1	1	11	4	3
18234	LEONIDAS PROAÑO VILLALBA MONS.	EL TAMBO	11	3	51	1	3
18235	BARTOLOME RUIZ		8	1	54	1	3
18236	FRAY VICENTE SOLANO	AV.12 DE ABRIL S/N.	1	1	12	5	3
18237	14 DE OCTUBRE	EL LUCERO	11	2	52	1	3
18239	CHONTADURO		8	6	01	1	3
18240	BILINGUE INTERAMERICANO	AV. 27 DE FEBRERO S/N	1	1	12	4	3
18241	JACINTO CORMIER	AV. LOJA 1-109	1	1	12	4	3
18242	RIO ESMERALDAS		8	7	52	1	3
18244	TEC. AGRIC.EDMUNDO CEVALLOS	COLAISACA	11	2	51	1	3
18246	RAFAEL BORJA	VIA A BAÑOS	1	1	51	4	3
18247	I.T.S. MARIANO SAMANIEGO (NOCTURNO)	CARIAMANGA	11	2	01	2	3
18248	JUAN MONTALVO		8	7	54	1	3
18249	SININCAY	SININCAY	1	1	67	1	3
18250	VICTOR HUGO MORA BARREZUETA DR.	COOP. FRANCISCO JACOME	9	1	12	1	3
18251	I.T.S. MARIANO SAMANIEGO (MATUTINO)	CARIAMANGA	11	2	01	2	3
18252	RIOVERDE		8	7	01	1	3
18253	ALEJANDRO ANDRADE CORDERO	GIRON	1	2	01	1	3
18254	ROCAFUERTE		8	7	55	2	3
18255	I.P. CIUDAD DE CARIAMANGA	CARIAMANGA	11	2	01	1	3
18256	RAFAEL CHICO PEÑAHERRERA	GIRON	1	2	01	1	3
18257	JULIO SIXTO MENA VELEZ		8	1	52	1	3
18258	MARIA AUXILIADORA	CARIAMANGA	11	2	01	2	3
18259	LUIS FELIPE BORJA PEREZ	PROSPERINA (ATRAS DE ICESA)	9	1	12	1	3
18260	CIUDAD DE GIRON	GIRON	1	2	01	1	3
18261	I.T.S. CARIAMANGA	CARIAMANGA	11	2	01	1	3
18263	SAN MATEO		8	1	63	1	3
18264	REMIGIO CRESPO TORAL	LA ASUNCION	1	2	51	1	3
18265	ELOY ALFARO	SAN VICENTE	11	2	03	1	3
18266	CEM DE COCHAPATA	COCHAPATA	1	4	51	1	3
18267	LENIN AVILA AVILA		3	1	01	1	3
18268	CIUDAD DE TOKIO	CUINUMA	11	2	02	1	2
18269	CARLOS SAUD SAUD		8	6	52	1	3
18270	INST.TECNICO SUPERIOR JUAN B.VAZQUEZ	AZUAY Y ORIENTE	3	1	02	1	3
18271	TABIAZO		8	1	65	1	3
18272	GALO ROLANDO VELEZ RIVERA	PALETILLAS	11	13	54	1	3
18273	ENRIQUE ARIZAGA TORAL	EL PROGRESO	1	4	52	1	3
18274	TACHINA		8	1	66	1	3
18275	NABON	NABON	1	4	01	1	3
18276	BALTAZAR AGUIRRE DR.	QUINARA	11	1	63	1	3
18277	TONCHIGUE		8	6	53	1	3
18278	JUAN BAUTISTA VASQUEZ	AZUAY Y ORIENTE	3	1	02	1	3
18279	OÑA	OÑA	1	10	01	1	3
18280	ANGEL BARBIZOTTI		8	1	68	2	3
18281	SAN PEDRO DE VILCABAMBA	SAN PEDRO VILCABAMBA	11	1	58	1	3
18282	INSTITUTO LUIS CORDERO	INGAPIRCA	3	1	02	1	3
18283	MANUEL BENJAMIN CARRION MORA	YANGANA	11	1	62	1	3
18284	FRANCES		8	1	68	5	3
18285	INST.TECN.SUPUPERIOR LUIS R.GONZALEZ	LUIS CORDERO Y TENEMAZA	3	1	02	1	3
18286	NAC. VILCABAMBA (NOCTURNO)	VILCABAMBA	11	1	61	1	3
18287	LUIS TELLO		8	1	68	1	3
18288	NAC. VILCABAMBA (MATUTINA)	VILCABAMBA	11	1	61	1	3
18289	LUIS ROGERIO GONZALEZ	LUIS CORDERO Y TENEMAZA	3	1	02	1	3
18290	ROBERTO RODAS	LA PLAYA	3	1	02	1	3
18291	UNIDAD EDUCATIVA LA PROVIDENCIA	CALLE SERRANO 407	3	1	02	4	3
18292	UNIDAD EDUCATIVA LA SALLE	LUIS CORDERO	3	1	02	4	3
18293	FRANCISCANO	AV. LA VIRGEN	3	1	02	4	3
18294	GUALACEO	GUALACEO	1	3	01	1	3
18295	MIGUEL MALO GONZALEZ	GUALACEO	1	3	01	1	3
18296	ALFONSO LITTUMA CORREA	GUALACEO	1	3	01	1	3
18297	CHORDELEG	CHORDELEG	1	11	01	1	3
18298	JADAN	JADAN	1	3	53	1	3
18299	RIO TOMEBAMBA	MARIANO MORENO	1	3	54	1	3
18300	CEM DE PRINCIPAL	PRINCIPAL	1	11	51	1	3
18301	SANTO DOMINGO DE GUZMAN	GUALACEO	1	3	01	4	3
18302	26 DE FEBRERO	PAUTE	1	5	01	1	3
18303	CIUDAD DE PAUTE	PAUTE	1	5	01	1	3
18304	GUACHAPALA	GUACHAPALA	1	14	01	1	3
18305	LUIS VEGA GARRIDO	GUARAYNAG	1	5	56	1	3
18306	LAS PALMAS	PALMAS	1	13	52	1	3
18307	EL PAN	EL PAN	1	12	01	1	3
18308	ALFONSO MORENO MORA	SEVILLA DE ORO	1	13	01	1	3
18309	ATENAS  DEL ECUADOR	EL CABO	1	5	54	1	3
18310	GALO PLAZA LASSO	SAN FERNANDO	1	7	01	1	3
18311	REMIGIO TAMARIZ CRESPO	SAN FERNANDO	1	7	01	1	3
18312	SANTA ISABEL	SANTA ISABEL	1	8	01	1	3
18313	16 DE OCTUBRE	CALLE 5 DE JUNIO S/N	8	2	01	1	3
18314	GABRIEL SANCHEZ LUNA		3	1	51	1	3
18315	16 DE OCTUBRE	CALLE 5 DE JUNIO S/N	8	2	01	1	3
18316	JAIME ROLDOS AGUILERA	ABDON CALDERON (LA UNION)	1	8	51	1	3
18317	VICENTE ANDA AGUIRRE		3	6	01	1	3
18319	JAVIER LOYOLA		3	1	54	1	3
18320	SANTA MARIA DE LOS CAYAPAS		8	2	52	2	3
18321	LOS CANARIS		3	1	55	1	3
18322	MANUEL SEGUNDO ORMAZA BRIONES		3	1	56	1	3
18323	ABDON CALDERON MUÑOZ	SANTIAGO	11	1	59	1	3
18324	MARISCAL ANTONIO JOSE DE SUCRE		3	1	57	1	3
18325	CAMILO PONCE ENRIQUEZ	CAMILO PONCE ENRIQUEZ	1	6	51	1	3
18326	LUIS MANUEL GONZALEZ RODAS		3	1	58	1	3
18327	BORBON		8	2	53	1	3
18328	NACIONAL SOLANO		3	6	51	1	3
18329	ANDRES GURITAVE	SANTA TERESA	3	1	60	1	3
18331	INST.TECNOLOGICO SUP.JOSE B.IGLESIAS		3	2	01	1	3
18332	MIGUEL RIOFRIO DR.	SAN LUCAS	11	1	57	1	3
18334	JOSE BENIGNO IGLESIAS		3	2	01	1	3
18335	DR. CAMILO GALLEGOS DOMINGUEZ	VIA EL PARAISO	3	2	01	1	3
18336	NELSON IZQUIERDO		3	2	51	1	3
18337	MANUEL JOSE RODRIGUEZ	MALACATOS	11	1	56	1	3
18339	INSTITUTO SUPERIOR JOSE PERALTA	3 DE NOVIEMBRE	3	3	01	1	3
18340	INST.TEC.SUP.ANDRES F.CORDOVA	COLON Y TRES DE NOVIEMBRE	3	3	01	1	3
18341	INST.TECNICO SUP.AGROPECUARIO CALASANZ	AV.MAGNOLER(GUANTUG)	3	3	01	2	3
18342	LA TOLA		8	2	54	1	3
18343	INST.PEDAG.INTER.BIL. (INDIGENA)		3	3	01	1	3
18344	RAFAEL RODRIGUEZ  PALACIOS (NOCTURNO)	MALACATOS	11	1	56	1	3
18345	MALDONADO	SUCRE Y 24 DE NOVIEMBRE	8	2	56	1	3
18346	EL TAMBO	PANAMERICANA NORTE	3	5	01	1	3
18347	LIBERTADOR SIMON BOLIVAR	JIMBILLA	11	1	55	1	3
18348	SAN FRANCISCO DE ONZOLE		8	2	58	1	3
18349	HONORATO VAZQUEZ		3	3	55	1	3
18350	PUCARA	PUCARA	1	6	01	1	3
18351	DOMINGO MEDINA		8	2	60	1	3
18352	INGAPIRCA		3	3	56	1	3
18353	NAC. AGUSTIN CURIPOMA	GUALEL	11	1	54	1	3
18354	SEVERO ESPINOZA VALDIVIEZO		3	3	63	1	3
18355	DAVID MOGROVEJO MERCHAN		3	3	54	1	3
18356	NAC. EL CISNE	EL CISNE	11	1	53	1	3
18357	TECNICO AMBROSIO ANDRADE PALACIOS		3	7	01	1	3
18358	ENRIQUE NOBOA ARIZAGA	CDLA. SAN GERARDO	3	4	01	1	3
18359	ZHAGLLI	ZHAGLLI	1	8	53	1	3
18360	SAN VICENTE FERRER	CHUQUIRIBAMBA	11	1	52	2	3
18361	ENRIQUE NOBOA ARIZAGA	CDLA. SAN GERARDO	3	4	01	1	3
18362	31 DE OCTUBRE	CIUDADELA ALDO RUIZ	3	4	01	1	3
18363	SIGSIG	SIGSIG	1	9	01	1	3
18364	ARCESIO ORTIZ ESTUPIÑAN	RCTO.LOMA LINDA(SAN MIGUEL)	8	2	61	1	3
18365	VIRGILIO URGILES MIRANDA		3	4	01	1	3
18366	MANUEL J. CALLE	BELLA UNION	3	4	51	1	3
18367	SAN LUIS GONZAGA	VICENTE ROCAFUERTE	8	3	01	2	2
18368	ISIDRO AYORA PRESIDENTE	EL PLATEADO	11	1	03	1	3
18369	SIGSIG	SIGSIG	1	9	01	1	3
18370	DOLORES VEINTIMILLA DE GALINDO	CDELA SANTA ROSA	3	4	01	1	3
18371	ARTURO PACHECO PERDOMO		8	3	01	1	2
18372	AMAZONAS		3	4	51	1	3
18373	CARLOS AGUILAR VASQUEZ	JIMA	1	9	52	1	3
18374	INST.TEC.SUP.EZEQUIEL CARDENAS ESPINOZA		3	1	53	1	3
18375	HELEN KELLER	ISIDRO AYORA Y JUAN MONTALVO	8	3	01	1	2
18377	MILTON BUCHELI	ISIDRO AYORA S/N	8	3	01	1	1
18378	SAN GABRIEL	SEXTA OESTE	3	4	01	4	3
18379	BATALLA DE CAZHICAY		3	3	62	1	3
18380	NAC. ADOLFO VALAREZO	STA. MARIA ADE LEIVA	11	1	03	1	3
18382	DALIA PERDOMO		8	3	01	1	2
18384	I.P. CIUDAD DE LOJA	AV. ORILLAS DEL ZAMORA-VALLE	11	1	04	1	3
18386	LUIS FELIPE BORJA		8	3	52	1	2
18388	ALBERTO PERDOMO FRANCO		8	3	52	1	2
18389	SAN BARTOLOME	SAN BARTOLOME	1	9	55	1	3
18393	I.T.S. DANIEL ALVAREZ BURNEO	JUAN DE SALINAS S/N	11	1	04	1	3
18394	GONZALO CORDERO DAVILA	SAN JOSE DE RARANGA	1	9	56	1	3
18398	JOSE J0AQUIN OLMEDO		8	3	51	1	2
18399	CONSERVATORIO SALVADOR BUSTAMANTE CELI	AV.ORILLAS DEL ZAMORA-VALLE	11	1	04	1	3
18401	NAPO PASTAZA		8	3	51	1	2
18403	MANABI		8	3	55	1	2
18405	FERNANDO SUAREZ PALACIO	EL CARIGAN	11	1	04	1	3
18406	SILVIO LUIS HARO ALVEAR		10	5	52	1	3
18407	VIÑA DEL MAR		8	3	53	1	2
18410	CAMILO GALLEGOS DOMINGUEZ	LARAMA	11	8	51	1	3
18412	YAHUARCOCHA	HUERTOS FAMILIARES AZAYA	10	1	02	1	3
18413	MARISTA  DE MACARA #1	MACARA	11	8	02	2	3
18414	GENERAL VILLAMIL		8	3	53	1	2
18416	SANTA MARIANA DE JESUS (MACARA)	MACARA	11	8	02	2	3
18417	FILEMON GRACIA REINA		8	3	58	3	2
18420	ATAHUALPA	AVDA. ATAHUALPA S/N	10	1	01	1	3
18421	TEC. MACARA (MATUTINO)	ELOY ALFARO	11	8	01	1	3
18423	INST. TECNICO SUPERIOR 17 DE JULIO	HIDALGO Y GOMEZ S/N	10	1	03	1	3
18426	TEC.AGROP. MACARA (NOCTURNO)	ELOY ALFARO	11	8	01	1	3
18427	TEC. AGROP. MANGAHURCO	MANGAHURCO	11	13	51	1	3
18428	I.T.S. BEATRIZ CUEVA DE AYORA	ORILLAS DEL ZAMORA Y 10 AGOSTO	11	1	01	1	3
18429	BERNARDO VALDIVIESO (MATUTINO)	AV.EDUARDO KIGMAN Y CATAMAYO	11	1	02	1	3
18430	U.E. SAN FRANCISCO DE ASIS	IMBABURA ENTRE BERNARDO Y BOLIVAR 13-46	11	1	01	2	3
18431	BERNARDO VALDIVIESO (NOCTURNO)	AV.EDUARDO KIGMAN Y CATAMAYO	11	1	02	1	3
18432	PIO JARAMILLO ALVARADO (NOCTURNO)	BOLIVAR Y CATACOCHA 14-97	11	1	02	1	3
18433	PIO JARAMILLO ALVARADO (VESPERTINO)	BOLIVAR Y CATACOCHA 14-97	11	1	02	1	3
18435	JORGE SANCHEZ MORENO PADRE	SABIANGO	11	8	53	1	3
18436	TEC. LA VICTORIA	LA VICTORIA	11	8	52	1	3
18437	LA PORCIUNCULA	BOLIVAR 06-55 Y COLON	11	1	01	4	3
18438	27 DE FEBRERO	PABLO PALACIO Y YAGUARZONGO	11	1	02	1	3
18439	SANTA MARIANA DE JESUS (LOJA)	OLMEDO Y M.RIOFRIO 09-60	11	1	01	4	3
18440	U.E. PART. LA INMACULADA	BOLIVAR 09-35 Y ROCAFUERTE	11	1	01	4	3
18441	U.E. PART. LA INMACULADA (NOCTURNO)	BOLIVAR 09-35 Y ROCAFUERTE	11	1	01	4	3
18442	U.E. VICENTE ANDA AGUIRRE-LA DOLOROSA	OLMEDO Y EGUIGUREN	11	1	01	2	3
18443	VICTOR MANUEL PEÑAHERRERA	URB. LA VICTORIA	10	1	04	1	3
18444	AURELIO ELIAS MERA		8	2	54	5	2
18445	NAC. ZAPOTILLO	ZAPOTILLO	11	13	01	1	3
18446	NACIONES UNIDAS		8	3	58	1	2
18447	MARIANO SUAREZ VEINTIMILLA	GUALLUPE S/N - EL EJIDO	10	1	04	1	3
18448	ZOILO RODRIGUEZ DR.	TACAMOROS	11	12	52	1	3
18449	18 DE NOVIEMBRE (MATUTINO)	SOZORANGA	11	12	01	1	3
18450	NAC. 18 DE NOVIEMBRE (NOCTURNO)	SOZORANGA	11	12	01	1	3
18451	VICTOR MANUEL GUZMAN	AV. EL RETORNO N° 3-176	10	1	04	1	3
18452	REPUBLICA DE FRANCIA		8	3	54	1	2
18453	NAC. MANUEL AGUSTIN AGUIRRE DR.	LAS DELICIAS	11	12	52	1	3
18455	TEODORO GOMEZ DE LA TORRE	AVDA. TEODORO GOMEZ N° 22-09	10	1	04	1	3
18456	20 DE DICIEMBRE	LUBUZHCO	11	12	51	1	2
18458	VICENTE BASTIDAS REINOSO	SELVA ALEGRE	11	11	58	1	3
18460	IBARRA	AVDA. MARIANO ACOSTA N° 1427	10	1	04	1	3
18462	SIN NOMBRE #740 (CAIMITO A.)		8	3	54	1	2
18463	VIRGILIO ABARCA MONTESINOS	URDANETA	11	11	59	1	3
18465	CORONEL FELICIANO CHECA		8	3	56	1	2
18466	VALLE DEL CHOTA		10	1	51	1	3
18467	TEC. PABLO PALACIO	TENTA	11	11	56	1	3
18470	MANU	MANU	11	11	54	1	3
18472	RUMIPAMBA		10	1	54	1	3
18473	EUGENIO ESPEJO		8	3	56	1	2
18474	NAC. RUMISHITANA	RUMISHITANA	11	1	56	1	3
18477	ISIDRO AYORA	SUCRE N° 1061	10	1	55	1	3
18478	I.T.S. SARAGURO - NOCTURNO	SARAGURO	11	11	01	1	3
18481	I.T.S. SARAGURO - MATUTINO	SARAGURO	11	11	01	1	3
18482	VICTOR MIDEROS	27 DE NOVIEMBRE N° 14-93	10	1	57	1	3
18485	I.T.S. CELINA VIVAR ESPINOSA	APUGUIN	11	11	01	2	3
18486	ALBERTO DONOSO		8	3	56	1	2
18487	INST.SUP.DE ARTE DANIEL REYES	SUCRE S/N	10	1	57	1	3
18489	VICENTE TOBAR JARRIN		8	3	57	1	2
18490	MANUEL CARRION PINZANO	VICENTINO	11	10	55	1	3
18493	TEC. AGRIC. EL LIMO	EL LIMO	11	10	53	1	3
18494	TEODORO GOMEZ DE LA TORRE (NOCTURNO)	AVDA.TEODORO GOMEZ N° 22-09	10	1	04	1	3
18500	CARLOS GARBAY MONTESDEOCA	MERCADILLO	11	10	54	1	3
18501	3 DE OCTUBRE #281	VICENTE ROCAFUERTE	8	3	01	1	2
18502	DANIEL REYES (NOCTURNO)	SUCRE S/N	10	1	57	1	3
18503	NUESTRA SEÑORA DE FATIMA	GARCIA MORENO Y JUAN MONTALVO	10	1	03	2	3
18504	HEROES DE 1941 (CIANO)	CIANO	11	10	51	1	3
18505	OVIEDO	MIGUEL OVIEDO N° 2-18 Y JUAN MONTALVO	10	1	03	4	3
18507	TEC. PUYANGO	ALAMOR	11	10	01	1	3
18508	VICENTE ROCAFUERTE	JUAN MONTALVO Y SACOTO BOWEN	8	3	01	1	2
18509	JULIO ISAAC ESPINOSA OCHOA	SIMON BOLIVAR Y JUAN MONTALVO	11	10	01	1	3
18510	JUAN PABLO II	IBARRA-SAGRARIO (ALFREDO G.JURADO 313)	10	1	03	2	3
18513	ORIANGA	ORIANGA	11	9	56	1	3
18514	JOSE TORRES		8	3	57	1	2
18516	U.E. MONS ALBERTO ZAMBRANO PALACIOS	OLMEDO	11	16	01	1	3
18517	SAN SALVADOR	RECINTO SAN JOSE	8	3	57	1	2
18518	SAN FRANCISCO	OVIEDO N° 1-91	10	1	04	2	3
18520	LAURO GUERRERO TCNEL.	LAURO GUERRERO	11	9	54	1	3
18523	SANCHEZ Y CIFUENTES	SUCRE N° 12-52	10	1	04	2	3
18524	NAC. FRONTERA SUR	CANGONAMA	11	9	51	1	3
18527	FILOCLES MUÑOZ		8	3	57	1	2
18528	TEC. AGROP. 29 DE MAYO	GUACHANAMA	11	9	52	1	3
18529	SAGRADO CORAZON DE JESUS	OVIEDO N° 8-79	10	1	04	4	3
18530	NAC. LA TINGUE	LA TINGUE	11	16	51	1	3
18531	DOLORES SUCRE		8	3	57	1	2
